"","Experiment","Condition","Pair","Block","TrialN","Animal","Number","Movement","Description","Participant","ParticipantID","Score","WordOrder","Marked"
"31273","Experiment2","100-33",91,"Recall 1",37,1,2,2,"boingla beeko yav","P1","91P1",NA,"VNP",TRUE
"31274","Experiment2","100-33",91,"Recall 1",37,4,1,2,"boingola bugo","P2","91P2",NA,"VN",FALSE
"31275","Experiment2","100-33",91,"Recall 1",38,6,2,1,"wooshla fino yav","P1","91P1",NA,"VNP",TRUE
"31276","Experiment2","100-33",91,"Recall 1",38,6,1,1,"wooshla fino","P2","91P2",NA,"VN",FALSE
"31277","Experiment2","100-33",91,"Recall 1",39,2,2,1,"wooshla trunko yav","P1","91P1",NA,"VNP",TRUE
"31278","Experiment2","100-33",91,"Recall 1",39,5,2,1,"wooshla oinko yav","P2","91P2",NA,"VNP",TRUE
"31279","Experiment2","100-33",91,"Recall 1",40,4,1,2,"boingla bugo dak","P1","91P1",NA,"VNP",TRUE
"31280","Experiment2","100-33",91,"Recall 1",40,4,2,1,"wooshla bugo yav","P2","91P2",NA,"VNP",TRUE
"31281","Experiment2","100-33",91,"Recall 1",41,4,2,2,"boingla bugo yav","P1","91P1",NA,"VNP",TRUE
"31282","Experiment2","100-33",91,"Recall 1",41,3,2,2,"boingola hoppo yav","P2","91P2",NA,"VNP",TRUE
"31283","Experiment2","100-33",91,"Recall 1",42,4,1,1,"wooshla bugo dak","P1","91P1",NA,"VNP",TRUE
"31284","Experiment2","100-33",91,"Recall 1",42,4,2,2,"boingola bugo yav","P2","91P2",NA,"VNP",TRUE
"31285","Experiment2","100-33",91,"Recall 1",43,3,2,2,"boingla hoppo yav","P1","91P1",NA,"VNP",TRUE
"31286","Experiment2","100-33",91,"Recall 1",43,1,2,1,"wooshla beeko yav","P2","91P2",NA,"VNP",TRUE
"31287","Experiment2","100-33",91,"Recall 1",44,1,1,1,"wooshla beeko dak","P1","91P1",NA,"VNP",TRUE
"31288","Experiment2","100-33",91,"Recall 1",44,3,1,2,"boingola hoppo","P2","91P2",NA,"VN",FALSE
"31289","Experiment2","100-33",91,"Recall 1",45,5,2,2,"boingla oinko yav","P1","91P1",NA,"VNP",TRUE
"31290","Experiment2","100-33",91,"Recall 1",45,3,2,1,"wooshla hoppo yav","P2","91P2",NA,"VNP",TRUE
"31291","Experiment2","100-33",91,"Recall 1",46,2,1,1,"wooshla trunko dak","P1","91P1",NA,"VNP",TRUE
"31292","Experiment2","100-33",91,"Recall 1",46,5,1,1,"wooshla oinko","P2","91P2",NA,"VN",FALSE
"31293","Experiment2","100-33",91,"Recall 1",47,6,1,1,"wooshla fino dak","P1","91P1",NA,"VNP",TRUE
"31294","Experiment2","100-33",91,"Recall 1",47,6,2,2,"boingola fino yav","P2","91P2",NA,"VNP",TRUE
"31295","Experiment2","100-33",91,"Recall 1",48,3,2,1,"wooshla hoppo yav","P1","91P1",NA,"VNP",TRUE
"31296","Experiment2","100-33",91,"Recall 1",48,1,1,1,"wooshla beeko","P2","91P2",NA,"VN",FALSE
"31297","Experiment2","100-33",91,"Recall 1",49,4,2,1,"wooshla bugo yav","P1","91P1",NA,"VNP",TRUE
"31298","Experiment2","100-33",91,"Recall 1",49,2,2,2,"boingola trunko yav","P2","91P2",NA,"VNP",TRUE
"31299","Experiment2","100-33",91,"Recall 1",50,6,2,2,"boingla fino yav","P1","91P1",NA,"VNP",TRUE
"31300","Experiment2","100-33",91,"Recall 1",50,6,1,2,"boingola fino","P2","91P2",NA,"VN",FALSE
"31301","Experiment2","100-33",91,"Recall 1",51,1,1,1,"wooshla beeko dak","P1","91P1",NA,"VNP",TRUE
"31302","Experiment2","100-33",91,"Recall 1",51,6,1,1,"wooshla fino","P2","91P2",NA,"VN",FALSE
"31303","Experiment2","100-33",91,"Recall 1",52,1,2,1,"wooshla beeko yav","P1","91P1",NA,"VNP",TRUE
"31304","Experiment2","100-33",91,"Recall 1",52,3,2,1,"wooshla hoppo yav","P2","91P2",NA,"VNP",TRUE
"31305","Experiment2","100-33",91,"Recall 1",53,2,1,1,"wooshla trunko dak","P1","91P1",NA,"VNP",TRUE
"31306","Experiment2","100-33",91,"Recall 1",53,2,2,1,"wooshla trunko yav","P2","91P2",NA,"VNP",TRUE
"31307","Experiment2","100-33",91,"Recall 1",54,4,1,2,"boingla bugo dak","P1","91P1",NA,"VNP",TRUE
"31308","Experiment2","100-33",91,"Recall 1",54,1,2,2,"boingola beeko yav","P2","91P2",NA,"VNP",TRUE
"31309","Experiment2","100-33",91,"Recall 1",55,5,2,1,"wooshla oinko yav","P1","91P1",NA,"VNP",TRUE
"31310","Experiment2","100-33",91,"Recall 1",55,6,2,1,"wooshla fino yav","P2","91P2",NA,"VNP",TRUE
"31311","Experiment2","100-33",91,"Recall 1",56,5,1,1,"wooshla oinko dak","P1","91P1",NA,"VNP",TRUE
"31312","Experiment2","100-33",91,"Recall 1",56,3,2,2,"boingola hoppo yav","P2","91P2",NA,"VNP",TRUE
"31313","Experiment2","100-33",91,"Recall 1",57,1,2,2,"boingla beeko yav","P1","91P1",NA,"VNP",TRUE
"31314","Experiment2","100-33",91,"Recall 1",57,5,1,1,"wooshla oinko","P2","91P2",NA,"VN",FALSE
"31315","Experiment2","100-33",91,"Recall 1",58,3,2,1,"wooshla hoppo yav","P1","91P1",NA,"VNP",TRUE
"31316","Experiment2","100-33",91,"Recall 1",58,4,2,2,"boingola bugo yav","P2","91P2",NA,"VNP",TRUE
"31317","Experiment2","100-33",91,"Recall 1",59,3,1,1,"wooshla hoppo dak","P1","91P1",NA,"VNP",TRUE
"31318","Experiment2","100-33",91,"Recall 1",59,3,1,1,"wooshla hoppo","P2","91P2",NA,"VN",FALSE
"31319","Experiment2","100-33",91,"Recall 1",60,1,1,2,"boingla beeko dak","P1","91P1",NA,"VNP",TRUE
"31320","Experiment2","100-33",91,"Recall 1",60,2,1,2,"boingola trunko","P2","91P2",NA,"VN",FALSE
"31321","Experiment2","100-33",91,"Recall 1",61,6,2,1,"wooshla fino yav","P1","91P1",NA,"VNP",TRUE
"31322","Experiment2","100-33",91,"Recall 1",61,1,2,1,"wooshla beeko yav","P2","91P2",NA,"VNP",TRUE
"31323","Experiment2","100-33",91,"Recall 1",62,2,2,1,"wooshla trunko yav","P1","91P1",NA,"VNP",TRUE
"31324","Experiment2","100-33",91,"Recall 1",62,6,2,2,"boingola fino yav","P2","91P2",NA,"VNP",TRUE
"31325","Experiment2","100-33",91,"Recall 1",63,4,2,2,"boingla bugo yav","P1","91P1",NA,"VNP",TRUE
"31326","Experiment2","100-33",91,"Recall 1",63,1,1,2,"boingola beeko","P2","91P2",NA,"VN",FALSE
"31327","Experiment2","100-33",91,"Recall 1",64,5,1,2,"boingla oinko dak","P1","91P1",NA,"VNP",TRUE
"31328","Experiment2","100-33",91,"Recall 1",64,4,1,1,"wooshla bugo","P2","91P2",NA,"VN",FALSE
"31329","Experiment2","100-33",91,"Recall 1",65,5,2,2,"boingla oinko yav","P1","91P1",NA,"VNP",TRUE
"31330","Experiment2","100-33",91,"Recall 1",65,2,1,1,"wooshla trunko","P2","91P2",NA,"VN",FALSE
"31331","Experiment2","100-33",91,"Recall 1",66,2,1,2,"boingla trunko dak","P1","91P1",NA,"VNP",TRUE
"31332","Experiment2","100-33",91,"Recall 1",66,5,2,1,"wooshla oinko yav","P2","91P2",NA,"VNP",TRUE
"31333","Experiment2","100-33",91,"Recall 1",67,3,2,2,"boingla hoppo yav","P1","91P1",NA,"VNP",TRUE
"31334","Experiment2","100-33",91,"Recall 1",67,5,1,2,"boingola oinko","P2","91P2",NA,"VN",FALSE
"31335","Experiment2","100-33",91,"Recall 1",68,6,1,2,"boingla fino dak","P1","91P1",NA,"VNP",TRUE
"31336","Experiment2","100-33",91,"Recall 1",68,4,1,2,"boingola bugo","P2","91P2",NA,"VN",FALSE
"31337","Experiment2","100-33",91,"Recall 1",69,4,1,1,"wooshla bugo dak","P1","91P1",NA,"VNP",TRUE
"31338","Experiment2","100-33",91,"Recall 1",69,4,2,1,"wooshla bugo yav","P2","91P2",NA,"VNP",TRUE
"31339","Experiment2","100-33",91,"Recall 1",70,3,1,2,"boingla hoppo dak","P1","91P1",NA,"VNP",TRUE
"31340","Experiment2","100-33",91,"Recall 1",70,5,2,2,"boingola oinko yav","P2","91P2",NA,"VNP",TRUE
"31341","Experiment2","100-33",91,"Recall 1",71,2,2,2,"boingla trunko yav","P1","91P1",NA,"VNP",TRUE
"31342","Experiment2","100-33",91,"Recall 1",71,1,1,1,"wooshla beeko","P2","91P2",NA,"VN",FALSE
"31343","Experiment2","100-33",91,"Recall 1",72,6,1,1,"wooshla fino dak","P1","91P1",NA,"VNP",TRUE
"31344","Experiment2","100-33",91,"Recall 1",72,3,1,2,"boingola hoppo","P2","91P2",NA,"VN",FALSE
"31345","Experiment2","100-33",91,"Interaction Block 1",1,4,1,2,"boingla bugo dak","P1","91P1",1,"VNP",TRUE
"31346","Experiment2","100-33",91,"Interaction Block 1",2,4,1,1,"wooshla bugo","P2","91P2",1,"VN",FALSE
"31347","Experiment2","100-33",91,"Interaction Block 1",3,4,2,2,"boingla bugo yav","P1","91P1",1,"VNP",TRUE
"31348","Experiment2","100-33",91,"Interaction Block 1",4,2,1,2,"boingola trunko","P2","91P2",1,"VN",FALSE
"31349","Experiment2","100-33",91,"Interaction Block 1",5,6,2,2,"boingla fino YAV","P1","91P1",0,"VNP",TRUE
"31350","Experiment2","100-33",91,"Interaction Block 1",6,6,2,1,"wooshla fino yav","P2","91P2",1,"VNP",TRUE
"31351","Experiment2","100-33",91,"Interaction Block 1",7,2,1,1,"wooshla trunko dak","P1","91P1",1,"VNP",TRUE
"31352","Experiment2","100-33",91,"Interaction Block 1",8,4,2,2,"boingola bugo yav","P2","91P2",1,"VNP",TRUE
"31353","Experiment2","100-33",91,"Interaction Block 1",9,5,1,1,"wooshla oinko dak","P1","91P1",1,"VNP",TRUE
"31354","Experiment2","100-33",91,"Interaction Block 1",10,6,2,2,"boingola fino yav","P2","91P2",1,"VNP",TRUE
"31355","Experiment2","100-33",91,"Interaction Block 1",11,3,1,1,"wooshla hoppo dak","P1","91P1",1,"VNP",TRUE
"31356","Experiment2","100-33",91,"Interaction Block 1",12,3,2,1,"wooshla hoppo yav","P2","91P2",1,"VNP",TRUE
"31357","Experiment2","100-33",91,"Interaction Block 1",13,6,2,1,"wooshla fino yav","P1","91P1",1,"VNP",TRUE
"31358","Experiment2","100-33",91,"Interaction Block 1",14,5,2,2,"boingola oinko yav","P2","91P2",1,"VNP",TRUE
"31359","Experiment2","100-33",91,"Interaction Block 1",15,1,1,2,"boingla beeko dak","P1","91P1",1,"VNP",TRUE
"31360","Experiment2","100-33",91,"Interaction Block 1",16,3,1,1,"wooshla hoppo","P2","91P2",1,"VN",FALSE
"31361","Experiment2","100-33",91,"Interaction Block 1",17,5,2,1,"wooshla oinko yav","P1","91P1",1,"VNP",TRUE
"31362","Experiment2","100-33",91,"Interaction Block 1",18,4,1,2,"boingola bugo","P2","91P2",1,"VN",FALSE
"31363","Experiment2","100-33",91,"Interaction Block 1",19,6,1,2,"boingla fino dak","P1","91P1",1,"VNP",TRUE
"31364","Experiment2","100-33",91,"Interaction Block 1",20,2,2,1,"wooshla trunko yav","P2","91P2",1,"VNP",TRUE
"31365","Experiment2","100-33",91,"Interaction Block 1",21,2,1,2,"boingla trunko dak","P1","91P1",1,"VNP",TRUE
"31366","Experiment2","100-33",91,"Interaction Block 1",22,6,1,1,"wooshla fino","P2","91P2",1,"VN",FALSE
"31367","Experiment2","100-33",91,"Interaction Block 1",23,1,1,1,"wooshla beeko dak","P1","91P1",1,"VNP",TRUE
"31368","Experiment2","100-33",91,"Interaction Block 1",24,5,1,1,"wooshla oinko","P2","91P2",1,"VN",FALSE
"31369","Experiment2","100-33",91,"Interaction Block 1",25,4,2,1,"wooshla bugo yav","P1","91P1",1,"VNP",TRUE
"31370","Experiment2","100-33",91,"Interaction Block 1",26,2,2,2,"boingola trunko yav","P2","91P2",1,"VNP",TRUE
"31371","Experiment2","100-33",91,"Interaction Block 1",27,1,2,2,"boingla beeko yav","P1","91P1",1,"VNP",TRUE
"31372","Experiment2","100-33",91,"Interaction Block 1",28,5,2,1,"wooshla oinko yav","P2","91P2",1,"VNP",TRUE
"31373","Experiment2","100-33",91,"Interaction Block 1",29,2,2,2,"boingla trunko yav","P1","91P1",0,"VNP",TRUE
"31374","Experiment2","100-33",91,"Interaction Block 1",30,1,2,2,"boingola beeko yav","P2","91P2",1,"VNP",TRUE
"31375","Experiment2","100-33",91,"Interaction Block 1",31,5,1,2,"boingla oinko dak","P1","91P1",1,"VNP",TRUE
"31376","Experiment2","100-33",91,"Interaction Block 1",32,2,1,1,"wooshla trunko","P2","91P2",1,"VN",FALSE
"31377","Experiment2","100-33",91,"Interaction Block 1",33,1,2,1,"wooshla beeko yav","P1","91P1",1,"VNP",TRUE
"31378","Experiment2","100-33",91,"Interaction Block 1",34,5,1,2,"boingola oinko","P2","91P2",1,"VN",FALSE
"31379","Experiment2","100-33",91,"Interaction Block 1",35,4,1,1,"wooshla bugo dak","P1","91P1",1,"VNP",TRUE
"31380","Experiment2","100-33",91,"Interaction Block 1",36,3,1,2,"boingola hoppo","P2","91P2",1,"VN",FALSE
"31381","Experiment2","100-33",91,"Interaction Block 1",37,3,1,2,"boingla hoppo dak","P1","91P1",1,"VNP",TRUE
"31382","Experiment2","100-33",91,"Interaction Block 1",38,1,1,2,"boingola beeko","P2","91P2",1,"VN",FALSE
"31383","Experiment2","100-33",91,"Interaction Block 1",39,6,1,1,"wooshla fino dak","P1","91P1",1,"VNP",TRUE
"31384","Experiment2","100-33",91,"Interaction Block 1",40,4,2,1,"wooshla bugo yav","P2","91P2",1,"VNP",TRUE
"31385","Experiment2","100-33",91,"Interaction Block 1",41,3,2,2,"boingla hoppo yav","P1","91P1",1,"VNP",TRUE
"31386","Experiment2","100-33",91,"Interaction Block 1",42,1,1,1,"wooshla beeko","P2","91P2",1,"VN",FALSE
"31387","Experiment2","100-33",91,"Interaction Block 1",43,5,2,2,"boingla oinko yav","P1","91P1",1,"VNP",TRUE
"31388","Experiment2","100-33",91,"Interaction Block 1",44,6,1,2,"boingola fino","P2","91P2",1,"VN",FALSE
"31389","Experiment2","100-33",91,"Interaction Block 1",45,2,2,1,"wooshla trunko yav","P1","91P1",1,"VNP",TRUE
"31390","Experiment2","100-33",91,"Interaction Block 1",46,3,2,2,"boingola hoppo yav","P2","91P2",1,"VNP",TRUE
"31391","Experiment2","100-33",91,"Interaction Block 1",47,3,2,1,"wooshla hoppo yav","P1","91P1",1,"VNP",TRUE
"31392","Experiment2","100-33",91,"Interaction Block 1",48,1,2,1,"wooshla beeko yav","P2","91P2",1,"VNP",TRUE
"31393","Experiment2","100-33",91,"Interaction Block 2",49,3,2,2,"boingla hoppo yav","P1","91P1",1,"VNP",TRUE
"31394","Experiment2","100-33",91,"Interaction Block 2",50,4,2,2,"boingola bugo yav","P2","91P2",1,"VNP",TRUE
"31395","Experiment2","100-33",91,"Interaction Block 2",51,4,1,2,"boingla bugo dak","P1","91P1",1,"VNP",TRUE
"31396","Experiment2","100-33",91,"Interaction Block 2",52,6,2,1,"wooshla fino yav","P2","91P2",1,"VNP",TRUE
"31397","Experiment2","100-33",91,"Interaction Block 2",53,2,1,1,"wooshla trunko dak","P1","91P1",1,"VNP",TRUE
"31398","Experiment2","100-33",91,"Interaction Block 2",54,6,1,2,"boingola fino","P2","91P2",1,"VN",FALSE
"31399","Experiment2","100-33",91,"Interaction Block 2",55,6,2,1,"wooshla fino yav","P1","91P1",1,"VNP",TRUE
"31400","Experiment2","100-33",91,"Interaction Block 2",56,1,2,1,"wooshla beeko yav","P2","91P2",1,"VNP",TRUE
"31401","Experiment2","100-33",91,"Interaction Block 2",57,3,1,1,"wooshla hoppo dak","P1","91P1",1,"VNP",TRUE
"31402","Experiment2","100-33",91,"Interaction Block 2",58,5,1,1,"wooshla oinko","P2","91P2",1,"VN",FALSE
"31403","Experiment2","100-33",91,"Interaction Block 2",59,2,2,1,"wooshla trunko yav","P1","91P1",1,"VNP",TRUE
"31404","Experiment2","100-33",91,"Interaction Block 2",60,6,1,1,"wooshla fino","P2","91P2",1,"VN",FALSE
"31405","Experiment2","100-33",91,"Interaction Block 2",61,5,1,2,"boingla oinko dak","P1","91P1",1,"VNP",TRUE
"31406","Experiment2","100-33",91,"Interaction Block 2",62,5,1,2,"boingola oinko","P2","91P2",1,"VN",FALSE
"31407","Experiment2","100-33",91,"Interaction Block 2",63,6,1,1,"wooshla fino dak","P1","91P1",1,"VNP",TRUE
"31408","Experiment2","100-33",91,"Interaction Block 2",64,6,2,2,"boingola fino yav","P2","91P2",1,"VNP",TRUE
"31409","Experiment2","100-33",91,"Interaction Block 2",65,6,2,2,"boingla fino yav","P1","91P1",1,"VNP",TRUE
"31410","Experiment2","100-33",91,"Interaction Block 2",66,5,2,2,"boingola oinko yav","P2","91P2",1,"VNP",TRUE
"31411","Experiment2","100-33",91,"Interaction Block 2",67,4,1,1,"wooshla bugo dak","P1","91P1",1,"VNP",TRUE
"31412","Experiment2","100-33",91,"Interaction Block 2",68,3,1,2,"boingola hoppo","P2","91P2",1,"VN",FALSE
"31413","Experiment2","100-33",91,"Interaction Block 2",69,1,2,1,"wooshla beeko yav","P1","91P1",1,"VNP",TRUE
"31414","Experiment2","100-33",91,"Interaction Block 2",70,1,1,2,"boingola beeko","P2","91P2",1,"VN",FALSE
"31415","Experiment2","100-33",91,"Interaction Block 2",71,5,2,2,"boingla oinko yav","P1","91P1",1,"VNP",TRUE
"31416","Experiment2","100-33",91,"Interaction Block 2",72,2,2,1,"wooshla trunko yav","P2","91P2",1,"VNP",TRUE
"31417","Experiment2","100-33",91,"Interaction Block 2",73,3,1,2,"boingla hoppo dak","P1","91P1",1,"VNP",TRUE
"31418","Experiment2","100-33",91,"Interaction Block 2",74,3,1,1,"wooshla hoppo","P2","91P2",1,"VN",FALSE
"31419","Experiment2","100-33",91,"Interaction Block 2",75,1,1,2,"boingla beeko dak","P1","91P1",1,"VNP",TRUE
"31420","Experiment2","100-33",91,"Interaction Block 2",76,1,2,2,"boingola beeko yav","P2","91P2",1,"VNP",TRUE
"31421","Experiment2","100-33",91,"Interaction Block 2",77,1,1,1,"wooshla beeko dak","P1","91P1",1,"VNP",TRUE
"31422","Experiment2","100-33",91,"Interaction Block 2",78,1,1,1,"wooshla beeko","P2","91P2",1,"VN",FALSE
"31423","Experiment2","100-33",91,"Interaction Block 2",79,5,2,1,"wooshla oinko yav","P1","91P1",1,"VNP",TRUE
"31424","Experiment2","100-33",91,"Interaction Block 2",80,5,2,1,"wooshla oinko yav","P2","91P2",1,"VNP",TRUE
"31425","Experiment2","100-33",91,"Interaction Block 2",81,3,2,1,"wooshla hoppo yav","P1","91P1",1,"VNP",TRUE
"31426","Experiment2","100-33",91,"Interaction Block 2",82,3,2,1,"wooshla hoppo yav","P2","91P2",1,"VNP",TRUE
"31427","Experiment2","100-33",91,"Interaction Block 2",83,6,1,2,"boingla fino dak","P1","91P1",1,"VNP",TRUE
"31428","Experiment2","100-33",91,"Interaction Block 2",84,4,1,1,"wooshla bugo","P2","91P2",1,"VN",FALSE
"31429","Experiment2","100-33",91,"Interaction Block 2",85,5,1,1,"wooshla oinko dak","P1","91P1",1,"VNP",TRUE
"31430","Experiment2","100-33",91,"Interaction Block 2",86,2,2,2,"boingola trunko yav","P2","91P2",1,"VNP",TRUE
"31431","Experiment2","100-33",91,"Interaction Block 2",87,2,1,2,"boingla trunko dak","P1","91P1",1,"VNP",TRUE
"31432","Experiment2","100-33",91,"Interaction Block 2",88,2,1,1,"wooshla trunko","P2","91P2",1,"VN",FALSE
"31433","Experiment2","100-33",91,"Interaction Block 2",89,1,2,2,"boingla beeko yav","P1","91P1",1,"VNP",TRUE
"31434","Experiment2","100-33",91,"Interaction Block 2",90,4,2,1,"wooshla bugo yav","P2","91P2",1,"VNP",TRUE
"31435","Experiment2","100-33",91,"Interaction Block 2",91,4,2,1,"wooshla bugo yav","P1","91P1",1,"VNP",TRUE
"31436","Experiment2","100-33",91,"Interaction Block 2",92,3,2,2,"boingola hoppo yav","P2","91P2",1,"VNP",TRUE
"31437","Experiment2","100-33",91,"Interaction Block 2",93,4,2,2,"boingla bugo yav","P1","91P1",1,"VNP",TRUE
"31438","Experiment2","100-33",91,"Interaction Block 2",94,2,1,2,"boingola trunko","P2","91P2",1,"VN",FALSE
"31439","Experiment2","100-33",91,"Interaction Block 2",95,2,2,2,"boingla trunko yav","P1","91P1",1,"VNP",TRUE
"31440","Experiment2","100-33",91,"Interaction Block 2",96,4,1,2,"boingola bugo","P2","91P2",1,"VN",FALSE
"31441","Experiment2","100-33",91,"Recall 2",1,2,1,1,"wooshla trunko dak","P1","91P1",NA,"VNP",TRUE
"31442","Experiment2","100-33",91,"Recall 2",1,1,1,1,"wooshla beeko","P2","91P2",NA,"VN",FALSE
"31443","Experiment2","100-33",91,"Recall 2",2,3,2,2,"boingla hoppo yav","P1","91P1",NA,"VNP",TRUE
"31444","Experiment2","100-33",91,"Recall 2",2,2,2,2,"boingola trunko yav","P2","91P2",NA,"VNP",TRUE
"31445","Experiment2","100-33",91,"Recall 2",3,5,1,2,"boingla oinko dak","P1","91P1",NA,"VNP",TRUE
"31446","Experiment2","100-33",91,"Recall 2",3,4,1,2,"boingola bugo","P2","91P2",NA,"VN",FALSE
"31447","Experiment2","100-33",91,"Recall 2",4,2,2,1,"wooshla trunko yav","P1","91P1",NA,"VNP",TRUE
"31448","Experiment2","100-33",91,"Recall 2",4,3,2,2,"boingola hoppo yav","P2","91P2",NA,"VNP",TRUE
"31449","Experiment2","100-33",91,"Recall 2",5,6,1,1,"wooshla fino dak","P1","91P1",NA,"VNP",TRUE
"31450","Experiment2","100-33",91,"Recall 2",5,2,1,1,"wooshla trunko","P2","91P2",NA,"VN",FALSE
"31451","Experiment2","100-33",91,"Recall 2",6,3,2,1,"wooshla hoppo yav","P1","91P1",NA,"VNP",TRUE
"31452","Experiment2","100-33",91,"Recall 2",6,1,2,2,"boingola beeko yav","P2","91P2",NA,"VNP",TRUE
"31453","Experiment2","100-33",91,"Recall 2",7,3,1,1,"wooshla hoppo dak","P1","91P1",NA,"VNP",TRUE
"31454","Experiment2","100-33",91,"Recall 2",7,4,2,1,"wooshla bugo yav","P2","91P2",NA,"VNP",TRUE
"31455","Experiment2","100-33",91,"Recall 2",8,6,2,2,"boingla fino yav","P1","91P1",NA,"VNP",TRUE
"31456","Experiment2","100-33",91,"Recall 2",8,5,2,1,"wooshla oinko yav","P2","91P2",NA,"VNP",TRUE
"31457","Experiment2","100-33",91,"Recall 2",9,1,1,1,"wooshla beeko dak","P1","91P1",NA,"VNP",TRUE
"31458","Experiment2","100-33",91,"Recall 2",9,1,2,1,"wooshla beeko yav","P2","91P2",NA,"VNP",TRUE
"31459","Experiment2","100-33",91,"Recall 2",10,6,1,2,"boingla fino dak","P1","91P1",NA,"VNP",TRUE
"31460","Experiment2","100-33",91,"Recall 2",10,3,2,1,"wooshla hoppo yav","P2","91P2",NA,"VNP",TRUE
"31461","Experiment2","100-33",91,"Recall 2",11,2,1,2,"boingla trunko dak","P1","91P1",NA,"VNP",TRUE
"31462","Experiment2","100-33",91,"Recall 2",11,2,2,1,"wooshla trunko yav","P2","91P2",NA,"VNP",TRUE
"31463","Experiment2","100-33",91,"Recall 2",12,4,2,1,"wooshla bugo yav","P1","91P1",NA,"VNP",TRUE
"31464","Experiment2","100-33",91,"Recall 2",12,6,2,2,"boingola fino yav","P2","91P2",NA,"VNP",TRUE
"31465","Experiment2","100-33",91,"Recall 2",13,2,2,2,"boingla trunko yav","P1","91P1",NA,"VNP",TRUE
"31466","Experiment2","100-33",91,"Recall 2",13,6,1,1,"wooshla fino","P2","91P2",NA,"VN",FALSE
"31467","Experiment2","100-33",91,"Recall 2",14,4,1,1,"wooshla bugo dak","P1","91P1",NA,"VNP",TRUE
"31468","Experiment2","100-33",91,"Recall 2",14,5,1,2,"boingola oinko","P2","91P2",NA,"VN",FALSE
"31469","Experiment2","100-33",91,"Recall 2",15,6,2,1,"wooshla fino yav","P1","91P1",NA,"VNP",TRUE
"31470","Experiment2","100-33",91,"Recall 2",15,1,1,2,"boingola beeko","P2","91P2",NA,"VN",FALSE
"31471","Experiment2","100-33",91,"Recall 2",16,5,2,1,"wooshla oinko yav","P1","91P1",NA,"VNP",TRUE
"31472","Experiment2","100-33",91,"Recall 2",16,4,2,2,"boingola bugo yav","P2","91P2",NA,"VNP",TRUE
"31473","Experiment2","100-33",91,"Recall 2",17,4,1,2,"boingla bugo dak","P1","91P1",NA,"VNP",TRUE
"31474","Experiment2","100-33",91,"Recall 2",17,3,1,1,"wooshla hoppo","P2","91P2",NA,"VN",FALSE
"31475","Experiment2","100-33",91,"Recall 2",18,3,1,2,"boingla hoppo dak","P1","91P1",NA,"VNP",TRUE
"31476","Experiment2","100-33",91,"Recall 2",18,4,1,1,"wooshla bugo","P2","91P2",NA,"VN",FALSE
"31477","Experiment2","100-33",91,"Recall 2",19,1,2,2,"boingla beeko yav","P1","91P1",NA,"VNP",TRUE
"31478","Experiment2","100-33",91,"Recall 2",19,5,2,2,"boingola oinko yav","P2","91P2",NA,"VNP",TRUE
"31479","Experiment2","100-33",91,"Recall 2",20,1,1,2,"boingla beeko dak","P1","91P1",NA,"VNP",TRUE
"31480","Experiment2","100-33",91,"Recall 2",20,2,1,2,"boingola trunko","P2","91P2",NA,"VN",FALSE
